id,crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield_value
1447,Cardamom,2003,Whole Year ,Tamil Nadu,5221.0,478.0,345.6,516775.0,1253.04,0.079
1448,Cashewnut,2003,Whole Year ,Tamil Nadu,102763.0,39380.0,345.6,10171500.0,24663.1,0.361154
1449,Castor seed,2003,Kharif     ,Tamil Nadu,8720.0,2975.0,345.6,863106.0,2092.8,0.409545
1451,Coriander,2003,Whole Year ,Tamil Nadu,27722.0,8052.0,345.6,2743920.0,6653.28,0.300741
1452,Cotton(lint),2003,Kharif     ,Tamil Nadu,97777.0,119687.0,345.6,9677970.0,23466.5,1.50462
1453,Dry chillies,2003,Whole Year ,Tamil Nadu,75206.0,40067.0,345.6,7443890.0,18049.4,0.64
1456,Gram,2003,Rabi       ,Tamil Nadu,6625.0,4349.0,345.6,655742.0,1590.0,0.586667
1457,Groundnut,2003,Kharif     ,Tamil Nadu,591696.0,918241.0,345.6,58566100.0,142007.0,1.51393
1458,Horse-gram,2003,Kharif     ,Tamil Nadu,68092.0,18240.0,345.6,6739750.0,16342.1,0.273043
1459,Jowar,2003,Kharif     ,Tamil Nadu,401607.0,245933.0,345.6,39751100.0,96385.7,0.7376
1460,Maize,2003,Kharif     ,Tamil Nadu,160159.0,250992.0,345.6,15852500.0,38438.2,1.7856
1461,Moong(Green Gram),2003,Kharif     ,Tamil Nadu,125690.0,53315.0,345.6,12440800.0,30165.6,0.407037
1463,Other Kharif pulses,2003,Kharif     ,Tamil Nadu,105792.0,21757.0,345.6,10471300.0,25390.1,0.239643
1465,Ragi,2003,Kharif     ,Tamil Nadu,118439.0,176381.0,345.6,11723100.0,28425.4,1.79296
1466,Rapeseed &Mustard,2003,Rabi       ,Tamil Nadu,376.0,93.0,345.6,37216.5,90.24,0.386667
1467,Rice,2003,Kharif     ,Tamil Nadu,1396650.0,3222780.0,345.6,138241000.0,335196.0,2.72821
1468,Sesamum,2003,Kharif     ,Tamil Nadu,83835.0,29004.0,345.6,8297990.0,20120.4,0.347143
1469,Small millets,2003,Kharif     ,Tamil Nadu,68609.0,42529.0,345.6,6790920.0,16466.2,2.61115
1471,Sunflower,2003,Kharif     ,Tamil Nadu,10367.0,13408.0,345.6,1026130.0,2488.08,1.1916
1474,Turmeric,2003,Whole Year ,Tamil Nadu,16181.0,67250.0,345.6,1601600.0,3883.44,3.90962
1475,Urad,2003,Kharif     ,Tamil Nadu,185732.0,75920.0,345.6,18383800.0,44575.7,0.412963
1476,Arecanut,2003,Whole Year ,West Bengal,9166.0,18519.0,1526.7,907251.0,2199.84,2.09667
1477,Arhar/Tur,2003,Kharif     ,West Bengal,3361.0,3382.0,1526.7,332672.0,806.64,1.01615
1478,Bajra,2003,Kharif     ,West Bengal,258.0,179.0,1526.7,25536.8,61.92,0.67
1479,Barley,2003,Rabi       ,West Bengal,3077.0,4142.0,1526.7,304561.0,738.48,1.32714
1480,Cardamom,2003,Whole Year ,West Bengal,2874.0,704.0,1526.7,284469.0,689.76,0.24
1481,Castor seed,2003,Kharif     ,West Bengal,40.0,48.0,1526.7,3959.2,9.6,1.2
1483,Cotton(lint),2003,Kharif     ,West Bengal,1429.0,2772.0,1526.7,141442.0,342.96,2.55
1484,Dry chillies,2003,Whole Year ,West Bengal,60468.0,66252.0,1526.7,5985120.0,14512.3,0.999444
1485,Ginger,2003,Kharif     ,West Bengal,8053.0,16419.0,1526.7,797086.0,1932.72,1.62353
1486,Gram,2003,Rabi       ,West Bengal,46492.0,47678.0,1526.7,4601780.0,11158.1,0.973571
1487,Groundnut,2003,Kharif     ,West Bengal,1792.0,1833.0,1526.7,177372.0,430.08,1.07714
1488,Groundnut,2003,Rabi       ,West Bengal,9173.0,14476.0,1526.7,907944.0,2201.52,1.48
1489,Groundnut,2003,Summer     ,West Bengal,34891.0,59508.0,1526.7,3453510.0,8373.84,1.33063
1490,Horse-gram,2003,Rabi       ,West Bengal,4089.0,1783.0,1526.7,404729.0,981.36,0.457273
1491,Jowar,2003,Kharif     ,West Bengal,1283.0,616.0,1526.7,126991.0,307.92,0.5325
1493,Khesari,2003,Rabi       ,West Bengal,35674.0,40944.0,1526.7,3531010.0,8561.76,0.977647
1494,Linseed,2003,Rabi       ,West Bengal,6024.0,1907.0,1526.7,596256.0,1445.76,0.316923
1495,Maize,2003,Kharif     ,West Bengal,55530.0,126059.0,1526.7,5496360.0,13327.2,2.13333
1496,Masoor,2003,Rabi       ,West Bengal,69380.0,53186.0,1526.7,6867230.0,16651.2,0.669412
1498,Moong(Green Gram),2003,Kharif     ,West Bengal,835.0,431.0,1526.7,82648.3,200.4,0.61
1499,Moong(Green Gram),2003,Rabi       ,West Bengal,1470.0,960.0,1526.7,145501.0,352.8,0.597692
1500,Moong(Green Gram),2003,Summer     ,West Bengal,8823.0,3400.0,1526.7,873301.0,2117.52,0.428667
1501,Niger seed,2003,Kharif     ,West Bengal,7954.0,4953.0,1526.7,787287.0,1908.96,0.54625
1502,Other Kharif pulses,2003,Kharif     ,West Bengal,760.0,388.0,1526.7,75224.8,182.4,0.496
1503,Peas & beans (Pulses),2003,Rabi       ,West Bengal,14607.0,17206.0,1526.7,1445800.0,3505.68,1.14059
1505,Ragi,2003,Kharif     ,West Bengal,13417.0,15505.0,1526.7,1328010.0,3220.08,0.76
1506,Rapeseed &Mustard,2003,Rabi       ,West Bengal,452002.0,419436.0,1526.7,44739200.0,108480.0,0.845556
1507,Rice,2003,Autumn     ,West Bengal,339753.0,719205.0,1526.7,33628800.0,81540.7,2.13167
1508,Rice,2003,Summer     ,West Bengal,1390150.0,4289450.0,1526.7,137597000.0,333636.0,2.87944
1509,Rice,2003,Winter     ,West Bengal,4126710.0,9653580.0,1526.7,408461000.0,990409.0,2.28333
1510,Safflower,2003,Rabi       ,West Bengal,1372.0,978.0,1526.7,135801.0,329.28,0.4925
1512,Sesamum,2003,Whole Year ,West Bengal,163337.0,143004.0,1526.7,16167100.0,39200.9,0.763333
1513,Small millets,2003,Kharif     ,West Bengal,2756.0,1828.0,1526.7,272789.0,661.44,0.8025
1514,Small millets,2003,Rabi       ,West Bengal,1035.0,1169.0,1526.7,102444.0,248.4,1.0
1515,Soyabean,2003,Kharif     ,West Bengal,21.0,15.0,1526.7,2078.58,5.04,0.72
1517,Sunflower,2003,Kharif     ,West Bengal,8465.0,5594.0,1526.7,837866.0,2031.6,0.585333
1518,Tobacco,2003,Whole Year ,West Bengal,12996.0,9598.0,1526.7,1286340.0,3119.04,0.718
1519,Turmeric,2003,Whole Year ,West Bengal,12619.0,24496.0,1526.7,1249030.0,3028.56,1.86611
1520,Urad,2003,Kharif     ,West Bengal,51227.0,31163.0,1526.7,5070450.0,12294.5,0.523529
1521,Urad,2003,Rabi       ,West Bengal,15147.0,11106.0,1526.7,1499250.0,3635.28,0.665
1522,Wheat,2003,Rabi       ,West Bengal,425721.0,985686.0,1526.7,42137900.0,102173.0,2.19444
1523,Arecanut,2004,Whole Year ,Karnataka,152759.0,203646.0,1117.7,16549900.0,32079.4,1.29727
1524,Arhar/Tur,2004,Kharif     ,Karnataka,562127.0,291113.0,1117.7,60900800.0,118047.0,0.53875
1525,Bajra,2004,Kharif     ,Karnataka,442372.0,264203.0,1117.7,47926600.0,92898.1,0.592
1526,Bajra,2004,Rabi       ,Karnataka,222.0,200.0,1117.7,24051.5,46.62,0.9
1527,Bajra,2004,Summer     ,Karnataka,2108.0,1705.0,1117.7,228381.0,442.68,0.873333
1529,Black pepper,2004,Whole Year ,Karnataka,12344.0,27517.0,1117.7,1337350.0,2592.24,2.26
1530,Cardamom,2004,Whole Year ,Karnataka,19461.0,1105.0,1117.7,2108400.0,4086.81,0.0575
1531,Castor seed,2004,Kharif     ,Karnataka,20161.0,17493.0,1117.7,2184240.0,4233.81,0.908
1533,Coriander,2004,Whole Year ,Karnataka,9626.0,1491.0,1117.7,1042880.0,2021.46,0.119
1534,Cotton(lint),2004,Kharif     ,Karnataka,521860.0,624566.0,1117.7,56538300.0,109591.0,1.35714
1535,Dry chillies,2004,Whole Year ,Karnataka,152323.0,104577.0,1117.7,16502700.0,31987.8,1.08481
1536,Garlic,2004,Whole Year ,Karnataka,5202.0,3584.0,1117.7,563585.0,1092.42,1.36063
1538,Gram,2004,Rabi       ,Karnataka,408094.0,230979.0,1117.7,44212900.0,85699.7,0.5444
1539,Groundnut,2004,Kharif     ,Karnataka,812826.0,538320.0,1117.7,88061600.0,170693.0,0.6988
1540,Groundnut,2004,Rabi       ,Karnataka,155751.0,145766.0,1117.7,16874100.0,32707.7,1.04269
1541,Horse-gram,2004,Kharif     ,Karnataka,140741.0,73217.0,1117.7,15247900.0,29555.6,0.553462
1542,Horse-gram,2004,Rabi       ,Karnataka,142341.0,48305.0,1117.7,15421200.0,29891.6,0.3556
1543,Jowar,2004,Kharif     ,Karnataka,378181.0,530865.0,1117.7,40972100.0,79418.0,1.29619
1544,Jowar,2004,Rabi       ,Karnataka,1268640.0,815027.0,1117.7,137444000.0,266413.0,0.61
1545,Jowar,2004,Summer     ,Karnataka,15977.0,12690.0,1117.7,1730950.0,3355.17,0.799231
1546,Linseed,2004,Rabi       ,Karnataka,14414.0,3046.0,1117.7,1561610.0,3026.94,0.206429
1547,Maize,2004,Kharif     ,Karnataka,783835.0,2310080.0,1117.7,84920700.0,164605.0,3.0068
1548,Maize,2004,Rabi       ,Karnataka,57478.0,171589.0,1117.7,6227170.0,12070.4,2.84826
1549,Maize,2004,Summer     ,Karnataka,9056.0,27678.0,1117.7,981127.0,1901.76,3.00783
1550,Mesta,2004,Kharif     ,Karnataka,2810.0,3983.0,1117.7,304435.0,590.1,1.714
1551,Moong(Green Gram),2004,Kharif     ,Karnataka,517592.0,81212.0,1117.7,56075900.0,108694.0,0.170833
1552,Moong(Green Gram),2004,Rabi       ,Karnataka,5792.0,1412.0,1117.7,627505.0,1216.32,0.239412
1553,Niger seed,2004,Kharif     ,Karnataka,32700.0,6169.0,1117.7,3542720.0,6867.0,0.213913
1555,Other  Rabi pulses,2004,Rabi       ,Karnataka,23981.0,2810.0,1117.7,2598100.0,5036.01,0.120385
1556,Other Kharif pulses,2004,Kharif     ,Karnataka,164849.0,54161.0,1117.7,17859700.0,34618.3,0.276154
1558,Ragi,2004,Kharif     ,Karnataka,840781.0,1571400.0,1117.7,91090200.0,176564.0,1.60316
1559,Ragi,2004,Rabi       ,Karnataka,44613.0,30621.0,1117.7,4833370.0,9368.73,1.29429
1560,Ragi,2004,Summer     ,Karnataka,7447.0,11853.0,1117.7,806808.0,1563.87,1.55692
1561,Rapeseed &Mustard,2004,Rabi       ,Karnataka,5855.0,1627.0,1117.7,634331.0,1229.55,0.216316
1562,Rice,2004,Kharif     ,Karnataka,1055060.0,2627560.0,1117.7,114305000.0,221563.0,2.37
1563,Rice,2004,Rabi       ,Karnataka,43861.0,144235.0,1117.7,4751900.0,9210.81,3.38867
1564,Rice,2004,Summer     ,Karnataka,209257.0,935326.0,1117.7,22670900.0,43944.0,4.25167
1565,Safflower,2004,Rabi       ,Karnataka,94450.0,48832.0,1117.7,10232700.0,19834.5,0.488125
1566,Sannhamp,2004,Whole Year ,Karnataka,147.0,37.0,1117.7,15926.0,30.87,0.25
1567,Sesamum,2004,Kharif     ,Karnataka,106539.0,57400.0,1117.7,11542400.0,22373.2,0.5664
1568,Small millets,2004,Kharif     ,Karnataka,58359.0,30584.0,1117.7,6322610.0,12255.4,0.532105
1569,Soyabean,2004,Kharif     ,Karnataka,159031.0,99535.0,1117.7,17229400.0,33396.5,0.633846
1570,Sunflower,2004,Kharif     ,Karnataka,601981.0,262686.0,1117.7,65218600.0,126416.0,0.56375
1571,Sunflower,2004,Rabi       ,Karnataka,623217.0,235635.0,1117.7,67519300.0,130876.0,0.635652
1572,Sunflower,2004,Summer     ,Karnataka,45930.0,29797.0,1117.7,4976060.0,9645.3,0.684348
1575,Tobacco,2004,Whole Year ,Karnataka,91403.0,67502.0,1117.7,9902600.0,19194.6,0.75
1576,Turmeric,2004,Whole Year ,Karnataka,4080.0,19386.0,1117.7,442027.0,856.8,4.48286
1577,Urad,2004,Kharif     ,Karnataka,128006.0,14678.0,1117.7,13868200.0,26881.3,0.134286
1578,Urad,2004,Rabi       ,Karnataka,4505.0,1550.0,1117.7,488072.0,946.05,0.347857
1579,Wheat,2004,Rabi       ,Karnataka,241991.0,206296.0,1117.7,26217300.0,50818.1,0.845333
1580,Arecanut,2004,Whole Year ,Kerala,107572.0,110342.0,2880.2,11654400.0,22590.1,0.854286
1582,Black pepper,2004,Whole Year ,Kerala,237669.0,74980.0,2880.2,25749100.0,49910.5,0.222857
1583,Cardamom,2004,Whole Year ,Kerala,41378.0,8616.0,2880.2,4482890.0,8689.38,0.069
1584,Cashewnut,2004,Whole Year ,Kerala,81547.0,60584.0,2880.2,8834800.0,17124.9,0.56
1586,Cotton(lint),2004,Kharif     ,Kerala,1472.0,2370.0,2880.2,159476.0,309.12,1.61
1588,Ginger,2004,Whole Year ,Kerala,9991.0,45305.0,2880.2,1082420.0,2098.11,3.02286
1589,Groundnut,2004,Kharif     ,Kerala,1346.0,996.0,2880.2,145826.0,282.66,0.74
1590,Jowar,2004,Kharif     ,Kerala,2566.0,1309.0,2880.2,278000.0,538.86,0.505
1591,Other Cereals,2004,Kharif     ,Kerala,955.0,746.0,2880.2,103465.0,200.55,0.8475
1592,Ragi,2004,Kharif     ,Kerala,1383.0,1119.0,2880.2,149834.0,290.43,0.782
1593,Rice,2004,Autumn     ,Kerala,105349.0,241824.0,2880.2,11413500.0,22123.3,2.27154
1594,Rice,2004,Summer     ,Kerala,35732.0,89752.0,2880.2,3871200.0,7503.72,2.25692
1595,Rice,2004,Winter     ,Kerala,148893.0,335529.0,2880.2,16131100.0,31267.5,2.17571
1596,Sesamum,2004,Kharif     ,Kerala,883.0,260.0,2880.2,95664.2,185.43,0.228333
1601,Turmeric,2004,Whole Year ,Kerala,2881.0,6244.0,2880.2,312128.0,605.01,2.025
1602,Arecanut,2004,Whole Year ,Meghalaya,11233.0,14169.0,4767.9,1216980.0,2358.93,1.15429
1603,Arhar/Tur,2004,Kharif     ,Meghalaya,804.0,633.0,4767.9,87105.4,168.84,0.806667
1605,Black pepper,2004,Whole Year ,Meghalaya,895.0,578.0,4767.9,96964.3,187.95,0.8
1606,Castor seed,2004,Kharif     ,Meghalaya,32.0,20.0,4767.9,3466.88,6.72,0.693333
1608,Cotton(lint),2004,Kharif     ,Meghalaya,7231.0,7765.0,4767.9,783407.0,1518.51,1.04667
1609,Dry chillies,2004,Whole Year ,Meghalaya,1844.0,1303.0,4767.9,199779.0,387.24,0.844286
1610,Garlic,2004,Whole Year ,Meghalaya,365.0,1139.0,4767.9,39544.1,76.65,1.79
1612,Gram,2004,Rabi       ,Meghalaya,519.0,324.0,4767.9,56228.5,108.99,0.586667
1613,Jute,2004,Kharif     ,Meghalaya,4019.0,20153.0,4767.9,435418.0,843.99,4.8
1614,Linseed,2004,Rabi       ,Meghalaya,75.0,35.0,4767.9,8125.5,15.75,0.47
1615,Maize,2004,Kharif     ,Meghalaya,16875.0,24000.0,4767.9,1828240.0,3543.75,1.46571
1616,Mesta,2004,Kharif     ,Meghalaya,4195.0,19018.0,4767.9,454486.0,880.95,4.54333
1617,Other  Rabi pulses,2004,Rabi       ,Meghalaya,2103.0,1645.0,4767.9,227839.0,441.63,0.76
1619,Rapeseed &Mustard,2004,Rabi       ,Meghalaya,7222.0,4797.0,4767.9,782432.0,1516.62,0.64
1620,Rice,2004,Autumn     ,Meghalaya,32667.0,37766.0,4767.9,3539140.0,6860.07,1.49286
1621,Rice,2004,Summer     ,Meghalaya,9224.0,37439.0,4767.9,999328.0,1937.04,2.07833
1622,Rice,2004,Winter     ,Meghalaya,69659.0,118514.0,4767.9,7546860.0,14628.4,1.79286
1623,Sesamum,2004,Kharif     ,Meghalaya,1628.0,860.0,4767.9,176378.0,341.88,0.548333
1624,Small millets,2004,Kharif     ,Meghalaya,2652.0,2241.0,4767.9,287318.0,556.92,0.957143
1625,Soyabean,2004,Kharif     ,Meghalaya,967.0,935.0,4767.9,104765.0,203.07,0.915714
1626,Sugarcane,2004,Whole Year ,Meghalaya,84.0,225.0,4767.9,9100.56,17.64,2.264
1627,Sweet potato,2004,Kharif     ,Meghalaya,4974.0,16172.0,4767.9,538883.0,1044.54,3.35286
1628,Sweet potato,2004,Whole Year ,Meghalaya,4974.0,16172.0,4767.9,538883.0,1044.54,3.35286
1630,Tobacco,2004,Whole Year ,Meghalaya,729.0,479.0,4767.9,78979.9,153.09,0.55
1631,Turmeric,2004,Whole Year ,Meghalaya,1682.0,9016.0,4767.9,182228.0,353.22,4.71571
1632,Wheat,2004,Rabi       ,Meghalaya,863.0,1564.0,4767.9,93497.4,181.23,1.15667
1633,Arecanut,2004,Whole Year ,Tamil Nadu,5077.0,7390.0,1034.0,550042.0,1066.17,1.55
1634,Arhar/Tur,2004,Kharif     ,Tamil Nadu,43416.0,28979.0,1034.0,4703690.0,9117.36,0.6684
1635,Bajra,2004,Kharif     ,Tamil Nadu,97608.0,124300.0,1034.0,10574900.0,20497.7,1.40885
1637,Cardamom,2004,Whole Year ,Tamil Nadu,4936.0,450.0,1034.0,534766.0,1036.56,0.0718182
1638,Cashewnut,2004,Whole Year ,Tamil Nadu,104659.0,44497.0,1034.0,11338800.0,21978.4,0.34037
1639,Castor seed,2004,Kharif     ,Tamil Nadu,8269.0,2598.0,1034.0,895863.0,1736.49,0.3392
1641,Coriander,2004,Whole Year ,Tamil Nadu,19350.0,8391.0,1034.0,2096380.0,4063.5,0.4236
1642,Cotton(lint),2004,Kharif     ,Tamil Nadu,129364.0,185960.0,1034.0,14015300.0,27166.4,1.57115
1643,Dry chillies,2004,Whole Year ,Tamil Nadu,66990.0,44631.0,1034.0,7257700.0,14067.9,0.761724
1646,Gram,2004,Rabi       ,Tamil Nadu,6420.0,3942.0,1034.0,695543.0,1348.2,0.545
1647,Groundnut,2004,Kharif     ,Tamil Nadu,615877.0,1005340.0,1034.0,66724100.0,129334.0,1.79071
1648,Horse-gram,2004,Kharif     ,Tamil Nadu,67513.0,20110.0,1034.0,7314360.0,14177.7,0.3068
1649,Jowar,2004,Kharif     ,Tamil Nadu,376739.0,252063.0,1034.0,40815900.0,79115.2,0.825
1650,Maize,2004,Kharif     ,Tamil Nadu,189893.0,294717.0,1034.0,20573000.0,39877.5,1.75885
1651,Moong(Green Gram),2004,Kharif     ,Tamil Nadu,154959.0,61760.0,1034.0,16788300.0,32541.4,0.417778
1652,Niger seed,2004,Kharif     ,Tamil Nadu,1239.0,0.0,1034.0,134233.0,260.19,0.0
1654,Other Kharif pulses,2004,Kharif     ,Tamil Nadu,91578.0,18642.0,1034.0,9921560.0,19231.4,0.201071
1656,Ragi,2004,Kharif     ,Tamil Nadu,108845.0,154085.0,1034.0,11792300.0,22857.4,1.74231
1657,Rapeseed &Mustard,2004,Rabi       ,Tamil Nadu,452.0,109.0,1034.0,48969.7,94.92,0.25
1658,Rice,2004,Kharif     ,Tamil Nadu,1872820.0,5061620.0,1034.0,202902000.0,393293.0,3.01517
1659,Sesamum,2004,Kharif     ,Tamil Nadu,72725.0,33840.0,1034.0,7879030.0,15272.2,0.397857
1660,Small millets,2004,Kharif     ,Tamil Nadu,50576.0,42869.0,1034.0,5479400.0,10621.0,0.8724
1662,Sunflower,2004,Kharif     ,Tamil Nadu,18152.0,19303.0,1034.0,1966590.0,3811.92,1.00296
1666,Urad,2004,Kharif     ,Tamil Nadu,226364.0,82998.0,1034.0,24524300.0,47536.4,0.4075
1667,Arecanut,2005,Whole Year ,Andhra Pradesh,293.0,234.0,1075.5,35136.6,61.53,0.8025
1668,Arhar/Tur,2005,Kharif     ,Andhra Pradesh,494523.0,300636.0,1075.5,59303200.0,103850.0,0.554545
1669,Bajra,2005,Kharif     ,Andhra Pradesh,68884.0,72401.0,1075.5,8260570.0,14465.6,0.941667
1670,Bajra,2005,Rabi       ,Andhra Pradesh,12107.0,9751.0,1075.5,1451870.0,2542.47,0.952308
1672,Cashewnut,2005,Whole Year ,Andhra Pradesh,148372.0,40153.0,1075.5,17792800.0,31158.1,0.285882
1673,Castor seed,2005,Kharif     ,Andhra Pradesh,344587.0,140019.0,1075.5,41322900.0,72363.3,0.462778
1675,Coriander,2005,Whole Year ,Andhra Pradesh,28114.0,12725.0,1075.5,3371430.0,5903.94,0.503333
1676,Cotton(lint),2005,Kharif     ,Andhra Pradesh,1032630.0,2107980.0,1075.5,123833000.0,216852.0,1.72727
1677,Dry chillies,2005,Kharif     ,Andhra Pradesh,127631.0,417095.0,1075.5,15305500.0,26802.5,2.93727
1678,Dry chillies,2005,Rabi       ,Andhra Pradesh,43815.0,120617.0,1075.5,5254300.0,9201.15,2.79909
1679,Garlic,2005,Whole Year ,Andhra Pradesh,800.0,0.0,1075.5,95936.0,168.0,0.0
1681,Gram,2005,Rabi       ,Andhra Pradesh,394443.0,626974.0,1075.5,47301600.0,82833.0,1.60263
1682,Groundnut,2005,Kharif     ,Andhra Pradesh,1614670.0,912020.0,1075.5,193631000.0,339080.0,1.06955
1683,Groundnut,2005,Rabi       ,Andhra Pradesh,260876.0,453797.0,1075.5,31284200.0,54784.0,1.975
1684,Horse-gram,2005,Kharif     ,Andhra Pradesh,9919.0,4917.0,1075.5,1189490.0,2082.99,0.43
1685,Horse-gram,2005,Rabi       ,Andhra Pradesh,46703.0,16110.0,1075.5,5600620.0,9807.63,0.32
1686,Jowar,2005,Kharif     ,Andhra Pradesh,182851.0,280035.0,1075.5,21927500.0,38398.7,0.996818
1687,Jowar,2005,Rabi       ,Andhra Pradesh,261245.0,307992.0,1075.5,31328500.0,54861.4,1.79909
1688,Linseed,2005,Rabi       ,Andhra Pradesh,3845.0,1435.0,1075.5,461092.0,807.45,0.371667
1689,Maize,2005,Kharif     ,Andhra Pradesh,593135.0,2098190.0,1075.5,71128800.0,124558.0,3.80364
1692,Moong(Green Gram),2005,Kharif     ,Andhra Pradesh,251959.0,122697.0,1075.5,30214900.0,52911.4,0.582273
1693,Moong(Green Gram),2005,Rabi       ,Andhra Pradesh,132963.0,42623.0,1075.5,15944900.0,27922.2,0.448333
1694,Niger seed,2005,Kharif     ,Andhra Pradesh,15748.0,6097.0,1075.5,1888500.0,3307.08,0.465
1697,Other  Rabi pulses,2005,Rabi       ,Andhra Pradesh,16032.0,6755.0,1075.5,1922560.0,3366.72,0.401667
1698,Other Kharif pulses,2005,Kharif     ,Andhra Pradesh,14585.0,3836.0,1075.5,1749030.0,3062.85,0.274667
1700,Ragi,2005,Kharif     ,Andhra Pradesh,56576.0,62947.0,1075.5,6784590.0,11881.0,1.31643
1701,Ragi,2005,Rabi       ,Andhra Pradesh,9031.0,16398.0,1075.5,1083000.0,1896.51,1.78538
1702,Rapeseed &Mustard,2005,Rabi       ,Andhra Pradesh,5660.0,2568.0,1075.5,678747.0,1188.6,0.2825
1703,Rice,2005,Kharif     ,Andhra Pradesh,2526110.0,6376990.0,1075.5,302931000.0,530483.0,2.54909
1704,Rice,2005,Rabi       ,Andhra Pradesh,1455640.0,5326630.0,1075.5,174561000.0,305685.0,3.13227
1705,Safflower,2005,Rabi       ,Andhra Pradesh,17654.0,8094.0,1075.5,2117070.0,3707.34,0.415455
1706,Sesamum,2005,Kharif     ,Andhra Pradesh,79424.0,16278.0,1075.5,9524530.0,16679.0,0.205714
1707,Sesamum,2005,Rabi       ,Andhra Pradesh,37284.0,12802.0,1075.5,4471100.0,7829.64,0.360526
1708,Small millets,2005,Kharif     ,Andhra Pradesh,43674.0,26264.0,1075.5,5237390.0,9171.54,0.6
1709,Small millets,2005,Rabi       ,Andhra Pradesh,438.0,314.0,1075.5,52525.0,91.98,0.855
1710,Soyabean,2005,Kharif     ,Andhra Pradesh,97692.0,190937.0,1075.5,11715200.0,20515.3,1.42417
1712,Sunflower,2005,Whole Year ,Andhra Pradesh,444264.0,297556.0,1075.5,53276100.0,93295.4,0.931364
1715,Tobacco,2005,Whole Year ,Andhra Pradesh,204328.0,716614.0,1075.5,24503000.0,42908.9,4.37442
1716,Urad,2005,Kharif     ,Andhra Pradesh,79206.0,33844.0,1075.5,9498380.0,16633.3,0.384762
1717,Urad,2005,Rabi       ,Andhra Pradesh,341832.0,216227.0,1075.5,40992500.0,71784.7,0.621053
1718,Wheat,2005,Rabi       ,Andhra Pradesh,11109.0,8891.0,1075.5,1332190.0,2332.89,0.774
1719,Arecanut,2005,Whole Year ,Assam,71176.0,66778.0,2184.6,8535430.0,14947.0,0.913478
1720,Arhar/Tur,2005,Kharif     ,Assam,6473.0,4529.0,2184.6,776242.0,1359.33,0.704444
1722,Castor seed,2005,Kharif     ,Assam,1364.0,577.0,2184.6,163571.0,286.44,0.422
1724,Cotton(lint),2005,Kharif     ,Assam,1352.0,632.0,2184.6,162132.0,283.92,0.4172
1725,Dry chillies,2005,Whole Year ,Assam,14688.0,9494.0,2184.6,1761380.0,3084.48,0.637407
1726,Gram,2005,Rabi       ,Assam,2020.0,1036.0,2184.6,242238.0,424.2,0.460769
1728,Linseed,2005,Rabi       ,Assam,8172.0,4131.0,2184.6,979986.0,1716.12,0.493077
1729,Maize,2005,Kharif     ,Assam,18969.0,13745.0,2184.6,2274760.0,3983.49,0.635926
1730,Masoor,2005,Rabi       ,Assam,18583.0,9877.0,2184.6,2228470.0,3902.43,0.5112
1731,Mesta,2005,Kharif     ,Assam,4914.0,24678.0,2184.6,589287.0,1031.94,4.65043
1732,Moong(Green Gram),2005,Rabi       ,Assam,7512.0,3428.0,2184.6,900839.0,1577.52,0.44037
1733,Niger seed,2005,Kharif     ,Assam,7374.0,3787.0,2184.6,884290.0,1548.54,0.529545
1734,Onion,2005,Whole Year ,Assam,7726.0,18291.0,2184.6,926502.0,1622.46,2.37333
1735,Other  Rabi pulses,2005,Rabi       ,Assam,91945.0,49684.0,2184.6,11026000.0,19308.4,0.533704
1736,Peas & beans (Pulses),2005,Rabi       ,Assam,17875.0,11309.0,2184.6,2143570.0,3753.75,0.618519
1738,Rapeseed &Mustard,2005,Rabi       ,Assam,212471.0,96992.0,2184.6,25479500.0,44618.9,0.469259
1739,Rice,2005,Autumn     ,Assam,398316.0,398077.0,2184.6,47766100.0,83646.4,1.13222
1740,Rice,2005,Summer     ,Assam,314671.0,559969.0,2184.6,37735300.0,66080.9,1.63769
1741,Rice,2005,Winter     ,Assam,1707340.0,2594390.0,2184.6,204744000.0,358541.0,1.50259
1742,Sesamum,2005,Kharif     ,Assam,13864.0,7702.0,2184.6,1662570.0,2911.44,0.487778
1743,Small millets,2005,Kharif     ,Assam,7714.0,3947.0,2184.6,925063.0,1619.94,0.504815
1745,Sweet potato,2005,Whole Year ,Assam,7269.0,25858.0,2184.6,871698.0,1526.49,3.40556
1746,Tapioca,2005,Whole Year ,Assam,2777.0,13261.0,2184.6,333018.0,583.17,4.45852
1747,Tobacco,2005,Whole Year ,Assam,657.0,351.0,2184.6,78787.4,137.97,0.504074
1748,Turmeric,2005,Whole Year ,Assam,11611.0,8500.0,2184.6,1392390.0,2438.31,0.728889
1749,Urad,2005,Rabi       ,Assam,35376.0,17331.0,2184.6,4242290.0,7428.96,0.488889
1750,Wheat,2005,Rabi       ,Assam,49961.0,53735.0,2184.6,5991320.0,10491.8,1.08423
1752,Arhar/Tur,2005,Kharif     ,Karnataka,599884.0,407832.0,1316.2,71938100.0,125976.0,0.5968
1753,Bajra,2005,Kharif     ,Karnataka,429889.0,389420.0,1316.2,51552300.0,90276.7,0.80875
1754,Bajra,2005,Rabi       ,Karnataka,78.0,104.0,1316.2,9353.76,16.38,1.33
1755,Bajra,2005,Summer     ,Karnataka,917.0,1089.0,1316.2,109967.0,192.57,1.22
